id,entity_type,slug,name,question,finding,status,confidence,source_url,source_title,date_checked,notes
604,person,gap/dana-buscaglia,Dana Buscaglia,"current metals faculty (successor, not in archive)","Adjunct Instructor, Fashion–Jewelry at Fashion Institute of Technology",new-add,high,https://catalog.fitnyc.edu/undergraduate/directories/faculty/,Fashion Institute of Technology,2026-05-30,Discovered by faculty-succession re-scan.
605,person,gap/frank-fraley,Frank Fraley,"current metals faculty (successor, not in archive)","Adjunct Instructor, Fashion–Jewelry at Fashion Institute of Technology",new-add,high,https://catalog.fitnyc.edu/undergraduate/directories/faculty/,Fashion Institute of Technology,2026-05-30,Discovered by faculty-succession re-scan.
606,person,gap/lisa-linhardt,Lisa Linhardt,"current metals faculty (successor, not in archive)","Adjunct Instructor, Fashion–Jewelry at Fashion Institute of Technology",new-add,high,https://catalog.fitnyc.edu/undergraduate/directories/faculty/,Fashion Institute of Technology,2026-05-30,Discovered by faculty-succession re-scan.
607,person,gap/akiyo-matsuoka,Akiyo Matsuoka,"current metals faculty (successor, not in archive)","Adjunct Instructor, Fashion–Jewelry at Fashion Institute of Technology",new-add,high,https://catalog.fitnyc.edu/undergraduate/directories/faculty/,Fashion Institute of Technology,2026-05-30,Discovered by faculty-succession re-scan.
608,person,gap/steven-parker,Steven Parker,"current metals faculty (successor, not in archive)","Adjunct Assistant Professor, Fashion–Jewelry at Fashion Institute of Technology",new-add,high,https://catalog.fitnyc.edu/undergraduate/directories/faculty/,Fashion Institute of Technology,2026-05-30,Discovered by faculty-succession re-scan.
609,person,gap/wanesia-spry-misquadace,Wanesia Spry Misquadace,"current metals faculty (successor, not in archive)","Associate Professor (Metals; head of the Metals program), School of Art at Arizona State University",new-add,high,https://search.asu.edu/profile/3041212,Arizona State University,2026-05-30,Discovered by faculty-succession re-scan.
610,person,gap/jill-baker-gower,Jill Baker Gower,"current metals faculty (successor, not in archive)",Associate Professor of Art (Jewelry/Metals) at Glassboro State College,new-add,high,https://www.rowan.edu/arts/departments/art/facultystaff/gower.html,Glassboro State College,2026-05-30,Discovered by faculty-succession re-scan.
611,person,gap/jessica-calderwood,Jessica Calderwood,"current metals faculty (successor, not in archive)","Associate Professor of Art, Metals and Jewelry at Ball State University",new-add,high,https://www.bsu.edu/academics/collegesanddepartments/art/about-us/faculty-and-staff/faculty/calderwoodjessica,Ball State University,2026-05-30,Discovered by faculty-succession re-scan.
612,person,gap/sandie-zilker,Sandie Zilker,"current metals faculty (successor, not in archive)","Head, Jewelry and Enamel Department at Glassell School of Art / The Museum of Fine Arts",new-add,high,https://www.mfah.org/learn/glassell-studio-school/faculty,Glassell School of Art / The Museum of Fine Arts,2026-05-30,Discovered by faculty-succession re-scan.
613,person,gap/jan-arthur-harrell,Jan Arthur Harrell,"current metals faculty (successor, not in archive)","Faculty, Enameling / Metalsmithing at Glassell School of Art / The Museum of Fine Arts",new-add,high,https://www.mfah.org/learn/glassell-studio-school/faculty,Glassell School of Art / The Museum of Fine Arts,2026-05-30,Discovered by faculty-succession re-scan.
614,person,gap/nathan-dube,Nathan Dube,"current metals faculty (successor, not in archive)","Faculty, Metalsmithing / Jewelry at Glassell School of Art / The Museum of Fine Arts",new-add,high,https://www.mfah.org/learn/glassell-studio-school/faculty,Glassell School of Art / The Museum of Fine Arts,2026-05-30,Discovered by faculty-succession re-scan.
615,person,gap/angela-bubash,Angela Bubash,"current metals faculty (successor, not in archive)",Instructor - Jewelry (Professional Crafts Jewelry program lead) at Haywood Community College,new-add,high,https://www.haywood.edu/programs/professional-crafts-jewelry.php,Haywood Community College,2026-05-30,Discovered by faculty-succession re-scan.
616,person,gap/marilyn-koch,Marilyn Koch,"current metals faculty (successor, not in archive)","Visiting Faculty, Jewelry & Small Metals at Humboldt State University",new-add,high,https://www.humboldt.edu/art-film/marilyn-koch,Humboldt State University,2026-05-30,Discovered by faculty-succession re-scan.
617,person,gap/kristina-glick,Kristina Glick,"current metals faculty (successor, not in archive)","Associate Lecturer, Metals and Jewelry (MFA East Carolina University, 2007) at Idaho State University",new-add,high,https://kristinaglick.com/bio-cv,Idaho State University,2026-05-30,Discovered by faculty-succession re-scan.
618,person,gap/nicole-jacquard,Nicole Jacquard,"current metals faculty (successor, not in archive)","Professor and Area Head, Metalsmithing + Jewelry Design at Indiana University",new-add,high,https://eskenazi.indiana.edu/faculty/directory/jacquard-nicole.html,Indiana University,2026-05-30,Discovered by faculty-succession re-scan.
619,person,gap/angela-caldwell,Angela Caldwell,"current metals faculty (successor, not in archive)","Lecturer, Metalsmithing and Jewelry Design at Indiana University",new-add,high,https://eskenazi.indiana.edu/faculty/directory/caldwell-angela.html,Indiana University,2026-05-30,Discovered by faculty-succession re-scan.
620,person,gap/sharon-massey,Sharon Massey,"current metals faculty (successor, not in archive)","Professor, Jewelry and Metals, Computer-Aided Design + Digital Fabrication; Department Chairperson at Indiana University of Pennsylvania",new-add,high,https://www.iup.edu/art/faculty/massey-sharon/index.html,Indiana University of Pennsylvania,2026-05-30,Discovered by faculty-succession re-scan.
621,person,gap/brian-fleetwood,Brian Fleetwood,"current metals faculty (successor, not in archive)","Assistant Professor, Studio Arts (jewelry and metals) at Institute of American Indian Arts",new-add,high,https://iaia.edu/faculty-spotlight-brian-fleetwood/,Institute of American Indian Arts,2026-05-30,Discovered by faculty-succession re-scan.
622,person,gap/patty-smith,Patty Smith,"current metals faculty (successor, not in archive)",Director of Visual Arts; Instructor of metalsmithing and sculpture at Interlochen Center for the Visual Arts,new-add,high,https://www.interlochen.org/person/patty-smith,Interlochen Center for the Visual Arts,2026-05-30,Discovered by faculty-succession re-scan.
623,person,gap/katie-duval-mihelich,Katie DuVal Mihelich,"current metals faculty (successor, not in archive)","Interim Lecturer, Jewelry and Metalsmithing at Iowa State University",new-add,medium,https://www.design.iastate.edu/profiles/kaduval/,Iowa State University,2026-05-30,Discovered by faculty-succession re-scan.
624,person,gap/joe-muench,Joe Muench,"current metals faculty (successor, not in archive)","Professor Emeritus, Metalsmithing (joined 2001, retired 2025) at Iowa State University",new-add,medium,https://www.design.iastate.edu/news/joe-muench-lessons-learned-explorations-in-metal-exhibition/,Iowa State University,2026-05-30,Discovered by faculty-succession re-scan.
625,person,gap/mark-rooker,Mark Rooker,"current metals faculty (successor, not in archive)",Professor of Art; Metals Area Head; Studio Art Program Coordinator at James Madison University,new-add,high,https://www.jmu.edu/sadah/faculty-and-staff/faculty/rooker-mark.shtml,James Madison University,2026-05-30,Discovered by faculty-succession re-scan.
626,person,gap/dukno-yoon,Dukno Yoon,"current metals faculty (successor, not in archive)","Associate Professor & Area Coordinator, Metalsmithing & Jewelry at Kansas State University",new-add,high,https://art.ksu.edu/about/people/faculty/yoon.html,Kansas State University,2026-05-30,Discovered by faculty-succession re-scan.
627,person,gap/heather-bayless,Heather Bayless,"current metals faculty (successor, not in archive)","Instructor, Metalsmithing & Jewelry at Kansas State University",new-add,high,https://art.ksu.edu/about/people/instructors/bayless.html,Kansas State University,2026-05-30,Discovered by faculty-succession re-scan.
628,person,gap/karen-e-misher,Karen E. Misher,"current metals faculty (successor, not in archive)","Department Chair, Associate Professor - Visual and Performing Arts (Metals & Jewelry) at Beaver College",new-add,high,https://www.arcadia.edu/faculty-and-staff/karen-e-misher/,Beaver College,2026-05-30,Discovered by faculty-succession re-scan.
629,person,gap/andrew-kuebeck,Andrew Kuebeck,"current metals faculty (successor, not in archive)","Assistant Professor and Area Head, Jewelry/Metals/Enameling at Kent State University",new-add,high,https://www.kent.edu/art/andrew-kuebeck,Kent State University,2026-05-30,Discovered by faculty-succession re-scan.
630,person,gap/sophia-park,Sophia Park,"current metals faculty (successor, not in archive)","Assistant Professor, Fine Metals/Jewelry & Metalsmithing (MFA in Jewelry and Metals, San Diego State University). Successor to James Malenda. at Kutztown University of Pennsylvania",new-add,high,https://petersvalley.org/instructors/sophia-park/,Kutztown University of Pennsylvania,2026-05-30,Discovered by faculty-succession re-scan.
631,person,gap/hosanna-rubio,Hosanna Rubio,"current metals faculty (successor, not in archive)","Adjunct Faculty, Jewelry & Metalsmithing at Long Beach City College",new-add,high,https://www.lbcc.edu/jewelry-metalsmithing,Long Beach City College,2026-05-30,Discovered by faculty-succession re-scan.
632,person,gap/alexandra-dickinson,Alexandra Dickinson,"current metals faculty (successor, not in archive)","Instructional Associate, Jewelry & Metalsmithing at Long Beach City College",new-add,high,https://www.lbcc.edu/jewelry-metalsmithing,Long Beach City College,2026-05-30,Discovered by faculty-succession re-scan.
633,person,gap/kristin-beeler,Kristin Beeler,"current metals faculty (successor, not in archive)","Professor of Art / Coordinator (Applied Design, jewelry/metalwork) at Long Beach City College",new-add,high,https://www.lbcc.edu/applied-design,Long Beach City College,2026-05-30,Discovered by faculty-succession re-scan.
634,person,gap/kathleen-kennedy,Kathleen Kennedy,"current metals faculty (successor, not in archive)",Assistant Professor of Art in Jewelry/Metalsmithing at Longwood College,new-add,high,https://www.longwood.edu/directory/profile/kennedykwlongwoodedu/,Longwood College,2026-05-30,Discovered by faculty-succession re-scan.
635,person,gap/jacquie-tull,Jacquie Tull,"current metals faculty (successor, not in archive)","Metalworking Instructor, Interdisciplinary Sculpture at Maryland Art Institute, Jewelry Institute",new-add,medium,https://www.mica.edu/undergraduate-majors-minors/interdisciplinary-sculpture-major/jacquie-tull/,"Maryland Art Institute, Jewelry Institute",2026-05-30,Discovered by faculty-succession re-scan.
636,person,gap/heather-white,Heather White,"current metals faculty (successor, not in archive)","Professor, Jewelry and Metalsmithing (also known as Heather White van Stolk); Metals Department Coordinator at Massachusetts College of Art",new-add,high,https://massart.edu/program/jewelry-and-metalsmithing/faculty/,Massachusetts College of Art,2026-05-30,Discovered by faculty-succession re-scan.
637,person,gap/emily-cobb,Emily Cobb,"current metals faculty (successor, not in archive)","Associate Professor, Jewelry and Metalsmithing at Massachusetts College of Art",new-add,high,https://massart.edu/program/jewelry-and-metalsmithing/faculty/,Massachusetts College of Art,2026-05-30,Discovered by faculty-succession re-scan.
638,person,gap/venetia-dale,Venetia Dale,"current metals faculty (successor, not in archive)","Visiting Lecturer, Jewelry and Metalsmithing at Massachusetts College of Art",new-add,high,https://massart.edu/program/jewelry-and-metalsmithing/faculty/,Massachusetts College of Art,2026-05-30,Discovered by faculty-succession re-scan.
639,person,gap/joyce-kutty,Joyce Kutty,"current metals faculty (successor, not in archive)","Visiting Lecturer, Jewelry and Metalsmithing at Massachusetts College of Art",new-add,high,https://massart.edu/program/jewelry-and-metalsmithing/faculty/,Massachusetts College of Art,2026-05-30,Discovered by faculty-succession re-scan.
