id,slug,name,kind,work_title,dob,birthplace,currently_at,currently_at_url,current_role,since_year,bio_url,source_url,source_ts,fc_alive,fc_name_changed,fc_current_name,fc_current_role,fc_still_in_job,fc_current_link,fc_summary,fc_confidence,fc_verified,fc_sources,fc_checked
28,crafts/metalsdirectorypage/p121.html,BRUCE METCALF,person,Wood Pin #103,1949,"Amherst, Massachusetts",The University of the Arts -part time,http://www.temple.edu/crafts/metalsdirectorypage/s208.html,,1994,,http://www.temple.edu/crafts/metalsdirectorypage/p121.html,,yes,no,,"Independent art jeweler, critic, and craft historian based in Philadelphia (formerly Senior Lecturer/part-time at the University of the Arts, which closed June 2024); previously taught at Kent State University 1981–1991",no,https://www.brucemetcalf.com/,"Bruce Metcalf (b. 1949, Amherst, MA) is alive and active as a leading art jeweler, critic, and craft historian; his archived part-time post at the University of the Arts ended when that institution abruptly closed in June 2024. He continues to exhibit (work on view at the Met through January 2026) and maintains his own website.",high,confirmed,https://en.wikipedia.org/wiki/Bruce_Metcalf | https://www.brucemetcalf.com/ | https://www.brucemetcalf.com/personal-history | https://americanart.si.edu/artist/bruce-metcalf-7115 | https://artjewelryforum.org/articles/have-you-heard_august-part-1_8-5-2024/ | https://whyy.org/articles/university-of-the-arts-closing-philadelphia/ | https://www.legacy.com/us/obituaries/name/bruce-metcalf-obituary?id=57678684,2026-05-29
29,crafts/metalsdirectorypage/p122.html,ALAN T. METTE,person,Enamel Brooch,1951,"Detroit, Michigan",University of Illinois - Urbana,http://www.temple.edu/crafts/metalsdirectorypage/s225.html,,1981,,http://www.temple.edu/crafts/metalsdirectorypage/p122.html,,yes,no,,"Professor Emeritus of Studio Art (Metals), School of Art + Design, University of Illinois at Urbana-Champaign",retired-emeritus,https://art.illinois.edu/people/profiles/alan-mette/,"Alan T. Mette is confirmed as the same metals/jewelry educator from the archived record: he joined the University of Illinois at Urbana-Champaign in 1981 and is now Professor Emeritus of Studio Art there, having co-chaired the Metals program and later served as Director of the School of Art + Design. No name change; no obituary found.",high,not-needed,https://art.illinois.edu/people/profiles/alan-mette/ | https://www.news-gazette.com/arts-entertainment/studio-visit-alan-mette/article_a7d10282-504f-5d72-af9a-3170aafff8dd.html | https://opengovus.com/illinois-university-employee/alan-t-mette,2026-05-29
30,crafts/metalsdirectorypage/p123.html,FREDERICK MILLER,person,,1913,"Akron, Ohio",,,,,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b123.htm,http://www.temple.edu/crafts/metalsdirectorypage/p123.html,,no,no,,"Instructor of silversmithing and jewelry, Cleveland Institute of Art (1947–1975, retired); also co-owner/design director of Potter and Mellen, Cleveland",retired-emeritus,https://clevelandartsprize.org/artists/frederick-a-miller/,Frederick Anson Miller (1913–2000) was a nationally renowned Cleveland silversmith and jeweler known for asymmetrical hollowware; he taught silversmithing and jewelry at the Cleveland Institute of Art from 1947 until his 1975 retirement and died in 2000.,high,not-needed,https://clevelandartsprize.org/artists/frederick-a-miller/ | https://clevelandartarchives.libraryhost.com/agents/people/13 | https://library.clevelandart.org/frederick-miller-collection | https://americanart.si.edu/artist/frederick-miller-5648 | https://www.ganoksin.com/article/frederick-miller/,2026-05-29
31,crafts/metalsdirectorypage/p124.html,JOHN PAUL MILLER,person,,1918,"Huntington, Pennsylvania",,,,,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b124.html,http://www.temple.edu/crafts/metalsdirectorypage/p124.html,,no,no,,Goldsmith/enamelist and longtime instructor at the Cleveland Institute of Art (retired 1983); deceased 2013,no,https://en.wikipedia.org/wiki/John_Paul_Miller,"John Paul Miller, the goldsmith/enamelist famed for reviving ancient granulation, died March 1, 2013. He taught at the Cleveland Institute of Art for decades, retiring in 1983.",high,not-needed,https://en.wikipedia.org/wiki/John_Paul_Miller | https://snagmetalsmith.org/2013/03/in-memoriam-2/ | https://americanart.si.edu/artist/john-paul-miller-6167 | https://www.clevelandart.org/exhibitions/jewelry-john-paul-miller | https://zaffirojewelry.com/in-memoriam-john-paul-miller-1918-2013/,2026-05-29
32,crafts/metalsdirectorypage/p125.html,BOB MITCHELL,person,,1942,"Decatur, Illinois",,,,,,http://www.temple.edu/crafts/metalsdirectorypage/p125.html,,no,no,,"Last known: retired Professor of Art (Ceramics and Metalsmithing), Arkansas State University, Jonesboro; later Business Manager of the Society of North American Goldsmiths (SNAG); also taught jewelry/metalsmithing at Milwaukee Area Technical College. Deceased 2025.",no,https://www.bacasfuneralchapelslascruces.com/obituary/robert-mitchell,"Bob Mitchell (Robert Ellis Mitchell), b. 1942, was a Professor of Ceramics and Metalsmithing at Arkansas State University and later Business Manager of SNAG; he died January 30, 2025, in Las Cruces, New Mexico.",high,confirmed,https://www.bacasfuneralchapelslascruces.com/obituary/robert-mitchell,2026-05-29
33,crafts/metalsdirectorypage/p126.html,ROBERT MONTGOMERY,person,,?,?,,,,,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b126.html,http://www.temple.edu/crafts/metalsdirectorypage/p126.html,,likely-deceased,no,,"Professor of metals/jewelry and enameling (and former head of graphic design), Department of Art, Indiana State University, Terre Haute — long retired (taught there 20+ years through the mid-1980s)",retired-emeritus,https://www.ganoksin.com/article/master-metalsmith-robert-montgomery/,"Robert Montgomery (""Monty"") was a metalsmith/enamelist and influential metals educator: BFA Kansas City Art Institute, BS art education Wichita State (1953), MFA silversmithing University of Kansas (1955), then taught for 20+ years at Indiana State University in Terre Haute (heading graphic design, then metals). The archived directory's ""n/a"" current job is correct — he was long retired. Given his mid-1920s birth he is very likely deceased, though no obituary could be confirmed.",medium,confirmed,https://www.ganoksin.com/article/master-metalsmith-robert-montgomery/ | https://www.ganoksin.com/article/legacy-american-metalworking/ | https://www.enamelarts.org/robert-ebendorf/ | https://www.enamelarts.org/barbara-minor/,2026-05-29
34,crafts/metalsdirectorypage/p127.html,PHILIP MORTON,person,,?,?,,,,,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b127.html,http://www.temple.edu/crafts/metalsdirectorypage/p127.html,,likely-deceased,no,,"Pioneering American modernist metalsmith/jeweler and educator; established the contemporary jewelry and 3-D design programs at the University of Minnesota (joined 1948), earlier taught metal design at the School for American Craftsmen (Alfred, NY, from 1947); author of the classic textbook ""Contemporary Jewelry: A Studio Handbook"" (1970); founding instigator of the Society of North American Goldsmiths (SNAG), 1968.",retired-emeritus,https://snagmetalsmith.org/who-we-are/,"Philip Morton was a pioneering American modernist metalsmith, longtime jewelry/3-D design educator at the University of Minnesota, author of the standard textbook ""Contemporary Jewelry: A Studio Handbook,"" and the instigator who convened the 1968 Chicago meeting that founded SNAG. He is a historical figure, long out of teaching and almost certainly deceased, though no exact death date could be confirmed.",medium,confirmed,https://snagmetalsmith.org/who-we-are/ | https://www.ganoksin.com/article/founding-masters-exhibit/ | https://www.amazon.com/Contemporary-Jewelry-handbook-Philip-Morton/dp/0030722004 | https://www.calameo.com/snagmetalsmith/books/006950865ef28e6ee0595 | https://en.wikipedia.org/wiki/Society_of_North_American_Goldsmiths,2026-05-29
35,crafts/metalsdirectorypage/p128.html,ELEANOR MOTY,person,Floater Brooch,1945,"Glen Ellyn, Illinois",University of Wisconsin - Madison,http://www.temple.edu/crafts/metalsdirectorypage/s246.html,,1972,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b128.html,http://www.temple.edu/crafts/metalsdirectorypage/p128.html,,yes,no,,"Professor Emerita of Art (jewelry/metalsmithing), University of Wisconsin–Madison (taught 1972–2001); now an independent studio jeweler based in Tucson, Arizona",retired-emeritus,https://en.wikipedia.org/wiki/Eleanor_Moty,"Eleanor Moty (b. 1945) is alive and an active studio jeweler; she retired from the University of Wisconsin–Madison in 2001 as Professor Emerita and now lives and works in Tucson, Arizona. No name change.",high,not-needed,https://en.wikipedia.org/wiki/Eleanor_Moty | https://snagmetalsmith.org/2020/03/2020-laa-eleanor-moty/ | https://www.ramart.org/exhibit/quiet-elegance-eleanor-moty/ | https://www.aaa.si.edu/collections/interviews/oral-history-interview-eleanor-moty-16217 | https://americanart.si.edu/artist/eleanor-moty-7076,2026-05-29
36,crafts/metalsdirectorypage/p129.html,NANCY MOYER,person,Torso with Two Souls Escaping,1938,"Los Angeles, California",University of Texas - Pan American,http://www.temple.edu/crafts/metalsdirectorypage/s207.html,,1969,,http://www.temple.edu/crafts/metalsdirectorypage/p129.html,,yes,no,,"Professor Emerita of Art, University of Texas Rio Grande Valley (the successor to University of Texas-Pan American); maintains an active studio in McAllen, TX and writes art criticism for The Monitor",retired-emeritus,https://nancymoyerstudio.com/about/,"Nancy Moyer is alive and retired as Professor Emerita of Art from the University of Texas Rio Grande Valley (the merged successor to UT-Pan American, where she taught from 1969 to 2003). She runs a studio in McAllen, TX and remains an active jeweler/metalsmith and art critic.",high,not-needed,https://nancymoyerstudio.com/about/ | https://nancymoyerstudio.com/ | https://myrgv.com/life/community/2025/12/06/the-artistic-pulse-a-broad-membership-presents-a-selection-of-genres-approaches-and-interests-in-this-typically-large-showing/ | https://myrgv.com/life/community/2024/10/26/tufted-panaceas-exhibition-of-abstract-works-features-art-celebrating-joy-of-life/,2026-05-29
37,crafts/metalsdirectorypage/p13.html,HARRY BERTOIA,person,,1915,"San Lorenzo, Italy",,,,,http://www.temple.edu/crafts/metalsdirectorypage/biographies/b13.html,http://www.temple.edu/crafts/metalsdirectorypage/p13.html,,no,no,,"Sculptor, furniture/jewelry designer; taught painting and metalworking at Cranbrook Academy of Art (1937-1943). A founder of the American studio jewelry movement.",no,https://en.wikipedia.org/wiki/Harry_Bertoia,"Harry Bertoia, the Italian-American sculptor and pioneering studio jeweler who taught metalworking at Cranbrook (1937-1943), died in 1978. He is a major historical figure, not a current educator; his legacy is maintained by the Harry Bertoia Foundation and museum collections (Cranbrook Art Museum, MAD Museum).",high,not-needed,https://en.wikipedia.org/wiki/Harry_Bertoia | https://www.britannica.com/biography/Harry-Bertoia | https://cranbrookartmuseum.org/tag/harry-bertoia/ | https://www.ganoksin.com/article/metalwork-jewelry-harry-bertoia/ | https://www.aaa.si.edu/collections/harry-bertoia-papers-8885,2026-05-29
38,crafts/metalsdirectorypage/p130.html,LOUIS MUELLER,person,,1943,"Paterson, New Jersey",,,,,,http://www.temple.edu/crafts/metalsdirectorypage/p130.html,,yes,no,,"Studio sculptor/silversmith (New York); formerly Head of Jewelry + Metalsmithing Department, Rhode Island School of Design (1977–2003)",no,https://louismueller.com/,"Louis Mueller (b. 1943, Paterson NJ), RISD-trained silversmith/jeweler, headed RISD's Jewelry + Metalsmithing Department 1977–2003 and has since worked as a sculptor; he remains active with a 2023 solo show and 2024 group exhibition, and no obituary exists.",high,confirmed,https://louismueller.com/ | https://louismueller.com/cv_new/ | https://www.aaa.si.edu/collections/interviews/oral-history-interview-louis-mueller-16182 | https://collections.vam.ac.uk/item/O152433/ring-mueller-louis/ | https://www.farago.xyz/exhibitions/18/overview/,2026-05-29
39,crafts/metalsdirectorypage/p131.html,DIETER K. MUELLER-STACH,person,,1935,"Munich, Germany",California State University - Long Beach,http://www.temple.edu/crafts/metalsdirectorypage/s20.html,,1968,,http://www.temple.edu/crafts/metalsdirectorypage/p131.html,,no,no,,"Professor Emeritus of Metals & Jewelry (1998; taught until 2003), School of Art, California State University, Long Beach",retired-emeritus,https://www.legacy.com/us/obituaries/latimes/name/dieter-muller-stach-obituary?id=20134207,"Dieter Müller-Stach was the metals/jewelry professor at CSU Long Beach from 1968; he became Professor Emeritus in 1998, continued teaching until 2003, and died October 20, 2011. His education (Munich Academy of Fine Arts) and CSULB tenure match the archived record exactly.",high,confirmed,https://www.legacy.com/us/obituaries/latimes/name/dieter-muller-stach-obituary?id=20134207 | https://www.findagrave.com/memorial/79664041/dieter-muller-stach | https://www.enamelarts.org/rachel-shimpock/ | https://www.csulb.edu/school-of-art/metals-jewelry,2026-05-29
40,crafts/metalsdirectorypage/p132.html,THOMAS P. MUIR,person,Tazza,1956,"Atlanta, Georgia",Bowling Green State University,http://www.temple.edu/crafts/metalsdirectorypage/s12.html,,1991,,http://www.temple.edu/crafts/metalsdirectorypage/p132.html,,yes,no,,"Distinguished Artist Professor and Area Head, Jewelry and Metalsmithing, School of Art, Bowling Green State University (faculty since 1991)",yes,https://www.bgsu.edu/arts-and-sciences/school-of-art/faculty-staff/tom-muir.html,"Thomas P. Muir (professionally ""Tom Muir"") is still at Bowling Green State University, now Distinguished Artist Professor and Area Head of Jewelry and Metalsmithing; he has been on the faculty there since 1991 and his current BGSU profile shows no retirement or death.",high,not-needed,https://www.bgsu.edu/arts-and-sciences/school-of-art/faculty-staff/tom-muir.html | https://americanart.si.edu/artist/thomas-p-muir-7317 | https://centerformetalarts.org/instructor/tom-muir/ | https://www.bgsu.edu/news/2017/06/muir-vessel-acquired-by-toledo-museum-of-art.html,2026-05-29
41,crafts/metalsdirectorypage/p133.html,KARL G. NACKE,person,,?,?,,,,,,http://www.temple.edu/crafts/metalsdirectorypage/p133.html,,likely-deceased,no,,"Former faculty member (metalwork/jewelry area) at the Pennsylvania Museum and School of Industrial Art, Philadelphia; left the faculty in 1912.",unknown,https://archive.org/details/pennsylvaniamuse40penn,"Karl G. Nacke was an early-20th-century jeweler/metalsmith and instructor at the Pennsylvania Museum and School of Industrial Art in Philadelphia (the same institution that granted his undergraduate certificate); the school's October 1912 bulletin lists him as departing the faculty that year. As an early-1900s figure he is almost certainly long deceased, but no obituary, birth/death dates, or surviving canonical biography could be located.",low,confirmed,https://archive.org/details/pennsylvaniamuse40penn | https://en.wikipedia.org/wiki/Pennsylvania_Museum_and_School_of_Industrial_Art | https://de.wikipedia.org/wiki/Carl_Nacke,2026-05-29
